datetime_utc,elapsed_s,window_s,centroid_cs,delta_pct,counts_in_window,total_counts,status
2026-07-03T10:53:23.517222+00:00,7088.121834999998,60,1434.5827182639014,0.0038603595776100868,35341403,160452304,OK
2026-07-03T10:54:23.606688+00:00,7148.211281800002,60,1434.3932124235312,-0.009349973543257674,35612387,163663768,OK
2026-07-03T10:55:23.728327+00:00,7208.3329371,60,1434.7732593026958,0.01714285573051742,36427801,163413198,OK
2026-07-03T10:56:23.818377+00:00,7268.422942400008,60,1434.5886616856753,0.004274671776951796,36103656,163981959,OK
2026-07-03T10:57:23.946603+00:00,7328.551244400005,60,1434.5913706628094,0.004463512871703795,36357578,165124519,OK
2026-07-03T10:58:24.027123+00:00,7388.631712400005,60,1434.6027331064518,0.005255581682299525,36612039,166276267,OK
2026-07-03T10:59:24.142128+00:00,7448.7467627000005,60,1434.620104619311,0.006466538934251033,36866234,167434242,OK
2026-07-03T11:00:24.266750+00:00,7508.871329599991,60,1434.6407118867744,0.007903058607582216,37128601,168587920,OK
2026-07-03T11:01:24.381329+00:00,7568.98594720001,60,1434.6485289414838,0.008447980582198589,37383795,169742977,OK
2026-07-03T11:02:24.493880+00:00,7629.098479200009,60,1434.8183217838039,0.020284132988924838,36988953,170012859,OK
2026-07-03T11:03:24.588038+00:00,7689.192633500003,60,1434.4436900507499,-0.005831209850237351,37919782,174248366,OK
2026-07-03T11:04:24.709410+00:00,7749.313999700011,60,1434.8002552229723,0.01902472437931459,38763752,173891454,OK
2026-07-03T11:05:24.798107+00:00,7809.40271200001,60,1434.6290560774378,0.007090539458677732,38409369,174423695,OK
2026-07-03T11:06:24.923805+00:00,7869.528414400003,60,1434.635131609694,0.007514060996777834,38664895,175568512,OK
2026-07-03T11:07:25.058139+00:00,7929.662739499996,60,1434.629422513831,0.007116083509527889,38919720,176724778,OK
2026-07-03T11:08:25.170665+00:00,7989.775239500013,60,1434.6266865664359,0.006925362334807962,39177674,177901433,OK
2026-07-03T11:09:25.295351+00:00,8049.899921000004,60,1434.626152072827,0.006888103120995549,39428714,179050789,OK
2026-07-03T11:10:25.417780+00:00,8110.022391800012,60,1434.6186842254017,0.006367524166856648,39680307,180198975,OK
2026-07-03T11:11:25.549808+00:00,8170.154418399994,60,1434.5930180409382,0.0045783505664970196,39934952,183448660,OK
2026-07-03T11:12:25.641036+00:00,8230.245639,60,1434.586710723422,0.004138671423486588,40863654,183401148,OK
2026-07-03T11:13:25.774882+00:00,8290.379512899992,60,1434.5843284828436,0.00397260692884143,40452548,183759640,OK
2026-07-03T11:14:25.915225+00:00,8350.51976180001,60,1434.5955155934403,0.004752453382930877,40700993,184865104,OK
2026-07-03T11:15:26.043850+00:00,8410.648446600011,60,1434.598086614707,0.0049316776608087564,40956832,186026538,OK
2026-07-03T11:16:26.162188+00:00,8470.766805099993,60,1434.5966632679151,0.004832457049823024,41217094,187204307,OK
2026-07-03T11:17:26.281509+00:00,8530.88598620001,60,1434.6162827312885,0.0062001175203848955,41471519,188352796,OK
2026-07-03T11:18:26.404086+00:00,8591.008677000005,60,1434.6259711794046,0.006875493154126957,41723496,189504747,OK
2026-07-03T11:19:26.545627+00:00,8651.150212800014,60,1434.6393193961085,0.007805988957757262,41978132,192869520,OK
2026-07-03T11:20:26.682952+00:00,8711.287518800003,60,1434.6445417137602,0.00817003344159674,42942856,192788555,OK
2026-07-03T11:21:26.830008+00:00,8771.434580200003,60,1434.6292596264386,0.00710472873169599,42495129,193048541,OK
2026-07-03T11:22:26.971703+00:00,8831.57629279999,60,1434.6269943292798,0.006946816289380641,42752594,194187431,OK
2026-07-03T11:23:27.083749+00:00,8891.68835099999,60,1434.6255734507292,0.006847767737945251,43009362,195356879,OK
2026-07-03T11:24:27.211492+00:00,8951.816145999997,60,1434.6394559172097,0.007815505757988237,43268121,196521226,OK
2026-07-03T11:25:27.321166+00:00,9011.925780499994,60,1434.6683517385375,0.00982981531591513,43526729,197691917,OK
2026-07-03T11:26:27.442410+00:00,9072.046998000005,60,1434.6732815428377,0.01017346887772276,43783838,198859708,OK
2026-07-03T11:27:27.593227+00:00,9132.197778400005,60,1434.642072302112,0.007997892306410565,44768955,203267220,OK
2026-07-03T11:28:27.734661+00:00,9192.33924890001,60,1434.712347601947,0.012896739324398615,44301501,201287215,OK
2026-07-03T11:29:27.882117+00:00,9252.486727799987,60,1434.6801044203369,0.010649087383364012,44553007,202387465,OK
2026-07-03T11:30:28.011697+00:00,9312.616293400002,60,1434.6868594976265,0.01111997957897767,44805357,203537259,OK
2026-07-03T11:31:28.132391+00:00,9372.736948500009,60,1434.7009363003094,0.012101264653645957,45059795,204703068,OK
2026-07-03T11:32:28.249944+00:00,9432.8545437,60,1434.6943734228967,0.011643770590747232,45315277,205846397,OK
2026-07-03T11:33:28.382426+00:00,9492.986982200004,60,1434.6860123520325,0.011060925591636243,45574038,207000369,OK
2026-07-03T11:34:28.515456+00:00,9553.120050500002,60,1434.6864289765856,0.011089968227585753,45834082,210640347,OK
2026-07-03T11:35:28.654951+00:00,9613.259541900014,60,1434.6925546523184,0.011516985235944098,46860592,210279366,OK
2026-07-03T11:36:28.784685+00:00,9673.389271499997,60,1434.6826090645009,0.010823684555097239,46348674,210541935,OK
2026-07-03T11:37:28.926208+00:00,9733.530803800008,60,1434.6826440887733,0.010826126075130171,46608541,211672018,OK
2026-07-03T11:38:29.114633+00:00,9793.7192049,60,1434.6868053225824,0.011116203070670997,46864018,212837743,OK
2026-07-03T11:39:29.237383+00:00,9853.841968699999,60,1434.689949617846,0.011335389918852082,47115691,212049489,OK
2026-07-03T11:40:29.352879+00:00,9913.957105500012,60,1434.6824580174696,0.010813155161404525,47371966,215151249,OK
2026-07-03T11:41:29.496222+00:00,9974.1007981,60,1434.6806137964406,0.01068459567166473,47627386,218809828,OK
2026-07-03T11:42:29.635139+00:00,10034.239734700008,60,1434.6645995876208,0.00956825523190104,48681899,218537407,OK
2026-07-03T11:43:29.780613+00:00,10094.385214799986,60,1434.6660476511038,0.009669198827900127,48137185,218675179,OK
2026-07-03T11:44:29.915855+00:00,10154.520453500008,60,1434.6604302497392,0.00927761330655225,48390500,219810779,OK
2026-07-03T11:45:30.039656+00:00,10214.644301199995,60,1434.6560468879,0.00897205190552834,48648628,220975690,OK
2026-07-03T11:46:30.155176+00:00,10274.759778000007,60,1434.6448676828093,0.00819275653929613,48901469,222119901,OK
2026-07-03T11:47:30.273556+00:00,10334.8781341,60,1434.6377292799577,0.007695142959496336,49155245,223281385,OK
2026-07-03T11:48:30.391915+00:00,10394.996560900006,60,1434.632003257118,0.007295985503328055,49413008,224452816,OK
2026-07-03T11:49:30.548176+00:00,10455.152819300012,60,1434.5851526294111,0.00403005766849321,50496362,229259427,OK
2026-07-03T11:50:30.704749+00:00,10515.30934529999,60,1434.6436601339178,0.008108579064424965,49937222,226893014,OK
2026-07-03T11:51:30.832227+00:00,10575.436810999992,60,1434.6070177978727,0.005554264830428897,50183919,227964610,OK
2026-07-03T11:52:30.965748+00:00,10635.570306600013,60,1434.612817416606,0.005958552610119911,50437106,229111713,OK
2026-07-03T11:53:31.144656+00:00,10695.749233699986,60,1434.610676269658,0.005809294601024684,50689484,230275475,OK
2026-07-03T11:54:31.266782+00:00,10755.8713193,60,1434.6059429911675,0.005479340729996164,50946702,231427466,OK
2026-07-03T11:55:31.396694+00:00,10816.001381699985,60,1434.5946917419858,0.004695023215425749,51198604,232589184,OK
2026-07-03T11:56:31.529893+00:00,10876.134438799985,60,1434.5509628713598,0.0016467111062068258,52309376,237495945,OK
2026-07-03T11:57:31.679294+00:00,10936.283940099995,60,1434.607666508441,0.005599486036755027,51723624,235031353,OK
2026-07-03T11:58:31.813052+00:00,10996.417666599998,60,1434.5519139431,0.0017130097199379573,51977982,236112830,OK
2026-07-03T11:59:31.952613+00:00,11056.55723830001,60,1434.5417547024454,0.0010048154339894755,52236811,237257550,OK
2026-07-03T12:00:32.130718+00:00,11116.735347799986,60,1434.5362305579436,0.0006197307899800802,52490718,238422554,OK
2026-07-03T12:01:32.315638+00:00,11176.920246900001,60,1434.5263295866416,-7.045970158025782e-05,52745378,239577973,OK
2026-07-03T12:02:32.457151+00:00,11237.061748999986,60,1434.528219752072,6.130254352317133e-05,53007482,243533839,OK
2026-07-03T12:03:32.587442+00:00,11297.19205099999,60,1434.536263204032,0.0006220065282974201,54153061,243088176,OK
2026-07-03T12:04:32.731023+00:00,11357.33561000001,60,1434.5232514941179,-0.0002850315983426653,53525399,243118814,OK
2026-07-03T12:05:32.879174+00:00,11417.483821400005,60,1434.5096639401615,-0.0012322114515335326,53782773,244241339,OK
2026-07-03T12:06:33.057086+00:00,11477.661694500013,60,1434.501997064558,-0.0017666645349873641,54039565,245412713,OK
2026-07-03T12:07:33.239051+00:00,11537.84365319999,60,1434.494867602128,-0.0022636548836283414,54293433,246567124,OK
2026-07-03T12:08:33.382145+00:00,11597.98675750001,60,1434.4804854347576,-0.0032662267388830287,54551100,248296734,OK
2026-07-03T12:09:33.511724+00:00,11658.11626129999,60,1434.4422581590773,-0.005931026119494376,55720946,252295456,OK
2026-07-03T12:10:33.643432+00:00,11718.248031800002,60,1434.5084151602784,-0.0013192631129395774,55073342,250164730,OK
2026-07-03T12:11:33.793084+00:00,11778.397687199991,60,1434.4816229738678,-0.0031869296018933522,55322961,251239477,OK
2026-07-03T12:12:33.925674+00:00,11838.530248199997,60,1434.483442013178,-0.00306012551394865,55575929,252380851,OK
2026-07-03T12:13:34.097884+00:00,11898.702483800007,60,1434.4786230322593,-0.003396053647435601,55832942,253563300,OK
2026-07-03T12:14:34.279857+00:00,11958.884457200009,60,1434.4731978171126,-0.0037742419882301694,56092129,254735803,OK
2026-07-03T12:15:34.429042+00:00,12019.033675499988,60,1434.470902230443,-0.003934265893316599,56348941,258848672,OK
2026-07-03T12:16:34.571114+00:00,12079.175703099987,60,1434.4646302791377,-0.004371479679966921,57548673,258310085,OK
2026-07-03T12:17:34.713218+00:00,12139.31782180001,60,1434.447915958093,-0.005536624503250111,56863060,258272654,OK
2026-07-03T12:18:34.860952+00:00,12199.465570300003,60,1434.43402985892,-0.006504615756012636,57118409,259412641,OK
2026-07-03T12:19:35.035818+00:00,12259.640430200001,60,1434.425220426911,-0.007118715728959186,57375254,260575492,OK
2026-07-03T12:20:35.211535+00:00,12319.816156299989,60,1434.4073830801713,-0.008362145968174355,57630879,261735209,OK
2026-07-03T12:21:35.354304+00:00,12379.958888399997,60,1434.3898300224266,-0.009585758600077808,57886460,263504015,OK
2026-07-03T12:22:35.495518+00:00,12440.100095400005,60,1434.3811509433867,-0.010190771749410613,59112030,267691787,OK
2026-07-03T12:23:35.635959+00:00,12500.24057580001,60,1434.3755117975948,-0.01058387306113586,58394911,265299705,OK
2026-07-03T12:24:35.776735+00:00,12560.381322100002,60,1434.371760319569,-0.010845386238355422,58645522,266394712,OK
2026-07-03T12:25:35.962887+00:00,12620.567510299996,60,1434.3751941952057,-0.010606012924218172,58900141,267551119,OK
2026-07-03T12:26:36.135859+00:00,12680.740442799986,60,1434.3815159011347,-0.010165330773998841,59156879,268709913,OK
2026-07-03T12:27:36.327915+00:00,12740.932543500006,60,1434.373903121735,-0.010696012845048945,59414524,269868801,OK
2026-07-03T12:28:36.477130+00:00,12801.081708299986,60,1434.3501269759322,-0.012353433037340735,60665040,275358352,OK
2026-07-03T12:29:36.682241+00:00,12861.286921199993,60,1434.420546302003,-0.007444546040902716,59933919,272313010,OK
2026-07-03T12:30:36.824613+00:00,12921.429215599986,60,1434.3874451062193,-0.00975200961114359,60183958,273368910,OK
2026-07-03T12:31:37.010064+00:00,12981.614676199999,60,1434.394490955021,-0.009260847916033585,60444197,274537348,OK
2026-07-03T12:32:37.199900+00:00,13041.80447870001,60,1434.3863067243335,-0.009831365497486519,60696945,275684507,OK
2026-07-03T12:33:37.381027+00:00,13101.985616699996,60,1434.3897965498466,-0.009588091952613498,60955029,280139184,OK
2026-07-03T12:34:37.542001+00:00,13162.146609999996,60,1434.3822329141033,-0.010115348250247689,62230813,279275207,OK
2026-07-03T12:35:37.739244+00:00,13222.343859699991,60,1434.387446359727,-0.009751922229911678,61468274,279238087,OK
2026-07-03T12:36:37.927545+00:00,13282.532155599998,60,1434.390576181402,-0.009533744326504808,61724363,280366684,OK
2026-07-03T12:37:38.122097+00:00,13342.726718999998,60,1434.3935940147055,-0.009323373062136646,61980442,281526612,OK
2026-07-03T12:38:38.296958+00:00,13402.901569600013,60,1434.39840387287,-0.008988080870127204,62231885,282677151,OK
2026-07-03T12:39:38.451206+00:00,13463.055806799995,60,1434.3676461952773,-0.011132179259017796,63520554,288376922,OK
2026-07-03T12:40:38.600358+00:00,13523.204968800012,60,1434.4344226251196,-0.006477236270896468,62746824,285140434,OK
2026-07-03T12:41:38.795332+00:00,13583.399941100011,60,1434.4054130717248,-0.00849947401979759,62995803,286196950,OK
2026-07-03T12:42:38.975322+00:00,13643.579914200003,60,1434.396357489099,-0.0091307329976498,63255926,287348067,OK
2026-07-03T12:43:39.159649+00:00,13703.764280600008,60,1434.3834707193098,-0.010029061626653159,63514367,288492222,OK
2026-07-03T12:44:39.358595+00:00,13763.963194599986,60,1434.3798723756593,-0.010279899902740586,63775922,292992340,OK
2026-07-03T12:45:39.519291+00:00,13824.123926500004,60,1434.3845931242984,-0.009950819479780586,65100324,292229968,OK
2026-07-03T12:46:39.714469+00:00,13884.319092299993,60,1434.3836783254662,-0.010014589531866454,64288036,292017642,OK
2026-07-03T12:47:39.904208+00:00,13944.508805599995,60,1434.3792439607448,-0.01032370631177643,64542892,293135407,OK
2026-07-03T12:48:40.101177+00:00,14004.705732200004,60,1434.3795533734656,-0.010302137345326638,64801076,294292547,OK
2026-07-03T12:49:40.278377+00:00,14064.882967100013,60,1434.377210598676,-0.010465450704631138,65060656,295461080,OK
2026-07-03T12:50:40.437188+00:00,14125.041811500007,60,1434.3664178098957,-0.011217809232534862,66416919,301398034,OK
2026-07-03T12:51:40.634310+00:00,14185.23890180001,60,1434.3631647405207,-0.0114445786557083,65589352,297922875,OK
2026-07-03T12:52:40.841908+00:00,14245.446519799996,60,1434.3657816512382,-0.011262155453033934,65841903,298999176,OK
2026-07-03T12:53:41.024774+00:00,14305.629369700007,60,1434.3649152349935,-0.011322552785332287,66092368,300165799,OK
2026-07-03T12:54:41.209212+00:00,14365.813786999992,60,1434.359592907473,-0.011693568894325839,66345605,301316312,OK
2026-07-03T12:55:41.419848+00:00,14426.024449699995,60,1434.3274837467081,-0.013931878326402226,67712591,307366134,OK
2026-07-03T12:56:41.629157+00:00,14486.233737600007,60,1434.3893302007427,-0.00962060085576925,66873723,303801254,OK
2026-07-03T12:57:41.831262+00:00,14546.435869899986,60,1434.3495816581485,-0.012391446797577376,67126920,304861301,OK
2026-07-03T12:58:42.011426+00:00,14606.616077599989,60,1434.3376158981184,-0.013225572414671408,67384075,306024548,OK
2026-07-03T12:59:42.200315+00:00,14666.804933700012,60,1434.3302982917533,-0.013735678158866577,67646959,307179293,OK
2026-07-03T13:00:42.397696+00:00,14727.002252200007,60,1434.3322189119929,-0.013601792928129377,69038520,313314806,OK
2026-07-03T13:01:42.609483+00:00,14787.214139399992,60,1434.3335892818316,-0.01350626530727821,68168662,309650309,OK
2026-07-03T13:02:42.769949+00:00,14847.374531000009,60,1434.3384561106077,-0.013167001729705566,68422000,310697467,OK
2026-07-03T13:03:42.945180+00:00,14907.549771799997,60,1434.3364151824476,-0.013309273550026177,68676410,311866294,OK
2026-07-03T13:04:43.127403+00:00,14967.732040100003,60,1434.3362500971652,-0.01332078154138261,68929018,313013381,OK
2026-07-03T13:05:43.313150+00:00,15027.9177852,60,1434.3333269448403,-0.013524552654186709,69186897,317799095,OK
2026-07-03T13:06:43.475341+00:00,15088.079958199989,60,1434.333332908424,-0.013524136936519859,70603293,316905591,OK
2026-07-03T13:07:43.671965+00:00,15148.276574599993,60,1434.3327831073177,-0.013562463226354321,69701660,316550433,OK
2026-07-03T13:08:43.868399+00:00,15208.472975000012,60,1434.3334773639765,-0.013514067030669409,69955021,317699403,OK
2026-07-03T13:09:44.045235+00:00,15268.64985799999,60,1434.3336643051966,-0.013501035475614473,70208385,318863149,OK
2026-07-03T13:10:44.230362+00:00,15328.83497180001,60,1434.3312905039356,-0.01366651167075073,70465992,320023484,OK
2026-07-03T13:11:44.453700+00:00,15389.058270999987,60,1434.3322567713817,-0.013599153773909375,71898324,326387485,OK
2026-07-03T13:12:44.658575+00:00,15449.263149800012,60,1434.334521113591,-0.013441307900518935,70978617,322416305,OK
2026-07-03T13:13:44.858432+00:00,15509.46302200001,60,1434.331675023068,-0.013639707083507849,71241192,323532056,OK
2026-07-03T13:14:45.042582+00:00,15569.647189200012,60,1434.3408192993675,-0.01300226532536517,71495649,324698016,OK
2026-07-03T13:15:45.228566+00:00,15629.833136700006,60,1434.3436070189405,-0.012807935144643326,71751855,325866230,OK
2026-07-03T13:16:45.433337+00:00,15690.037925300014,60,1434.342149589341,-0.012909531646741697,73210858,332313506,OK
2026-07-03T13:17:45.653884+00:00,15750.2584431,60,1434.3466899387188,-0.0125930267429983,72266940,328259350,OK
2026-07-03T13:18:45.851357+00:00,15810.455941699998,60,1434.3408645038078,-0.012999114152219817,72522503,329373302,OK
2026-07-03T13:19:46.033496+00:00,15870.638095600007,60,1434.3402741698985,-0.013040265958299314,72778595,330533728,OK
2026-07-03T13:20:46.218336+00:00,15930.822951999988,60,1434.3327461210629,-0.013565041514950606,73033215,331695545,OK
2026-07-03T13:21:46.429948+00:00,15991.034535299987,60,1434.3328609108398,-0.013557039591688816,74512399,338234383,OK
2026-07-03T13:22:46.644089+00:00,16051.248729499988,60,1434.3274180913945,-0.013936455117082532,73549598,334095874,OK
2026-07-03T13:23:46.828053+00:00,16111.432653900003,60,1434.3273969752474,-0.01393792711043446,73807093,335187826,OK
2026-07-03T13:24:47.028690+00:00,16171.633290600003,60,1434.3283600717414,-0.013870790258675459,74066551,336349609,OK
2026-07-03T13:25:47.221642+00:00,16231.826241800009,60,1434.3267821557197,-0.013980785793602152,74323177,338289339,OK
2026-07-03T13:26:47.412529+00:00,16292.01709780001,60,1434.320516718095,-0.014417545515672257,75819524,343366275,OK
2026-07-03T13:27:47.637863+00:00,16352.242442499992,60,1434.3128881329199,-0.01494932939740958,74835510,339929917,OK
2026-07-03T13:28:47.825739+00:00,16412.430300600012,60,1434.3073764685812,-0.015333544057083438,75092030,341045009,OK
2026-07-03T13:29:48.067022+00:00,16472.671525200014,60,1434.306439383277,-0.015398867685145447,75349809,342225444,OK
2026-07-03T13:30:48.262973+00:00,16532.867645699997,60,1434.3063793561184,-0.015403052140666701,75604464,347357075,OK
2026-07-03T13:31:48.487940+00:00,16593.0925882,60,1434.3131473354044,-0.014931260554990581,77125590,346276408,OK
2026-07-03T13:32:48.692965+00:00,16653.29756569999,60,1434.3150117933333,-0.014801290363667723,76116309,345763790,OK
2026-07-03T13:33:48.935067+00:00,16713.539702600014,60,1434.319876977716,-0.014462141415731756,76367953,346908032,OK
2026-07-03T13:34:49.181555+00:00,16773.78613210001,60,1434.3124392764985,-0.014980618896657602,76626016,348052474,OK
2026-07-03T13:35:49.404419+00:00,16834.009046799998,60,1434.3124533650378,-0.014979636793432548,78165604,354846240,OK
2026-07-03T13:36:49.615215+00:00,16894.219819899998,60,1434.3116450011805,-0.015035987330260531,77139434,350452850,OK
2026-07-03T13:37:49.804669+00:00,16954.409278800013,60,1434.3138680326979,-0.014881021199268754,77388958,351554027,OK
2026-07-03T13:38:49.993802+00:00,17014.598455800005,60,1434.3049617262168,-0.015501874230826825,77641789,352704379,OK
2026-07-03T13:39:50.192301+00:00,17074.796942799992,60,1434.2994518191294,-0.015885966393615322,77896735,354678180,OK
2026-07-03T13:40:50.398250+00:00,17135.002868699987,60,1434.2991809311138,-0.015904849827064173,79460960,359956924,OK
2026-07-03T13:41:50.609292+00:00,17195.213883899996,60,1434.2934607485845,-0.016303600158858723,78418242,356288187,OK
2026-07-03T13:42:50.801067+00:00,17255.405669500004,60,1434.285069669255,-0.016888537029238353,78671144,357384963,OK
2026-07-03T13:43:51.050480+00:00,17315.655090099986,60,1434.2790390784567,-0.017308925726533798,78920824,358209829,OK
